text,sentiment,username,created_at,likes,reply_count,url
Alhandulillah,positive,@MiquelDamy,2025-05-28T05:25:56Z,1,0,
Semoga benar adanya berita ini 🤲,neutral,@GemoyImut-q1r,2025-05-28T05:23:58Z,2,0,
😢 mantap pak anak saya sekolah swasta klas 2 mi,positive,@junaidi1220,2025-05-28T05:17:20Z,0,1,
"Pindahin ke SD negeri jika tidak mampu,, ekonomi sulit sok elit",negative,@Dunia2581,2025-05-28T05:53:41Z,0,0,
"Siap"" masalah penunggakan pembayaran di kemudian hari",negative,@Animeowzz,2025-05-28T05:13:26Z,1,0,
"Seperti hsl baru saja.  Bukankah sudah bertahun  tahun   SD,,,,SMP negeri  gratis ?",negative,@JumadiJumadi-qk6ml,2025-05-28T05:12:10Z,0,0,
"HARUSNYA DARI TAHUN 80'AN -SD, SMP, SMA, GRATIS.
KALAU UANG NEGARA TIDAK DIGARONG KORUPTOR!",negative,@jangkrikkebon8657,2025-05-28T05:08:54Z,29,4,
Banyak koruptor melalui pendidikan,negative,@ShantykaDewi,2025-05-28T06:06:46Z,1,0,
Tahun 80an belum banyak sekolah bang,negative,@kosgaming1251,2025-05-28T09:07:06Z,1,0,
baru jg mau komen hrsnya smpek SMA/K... kuliah kan sdh muaahal skli.,negative,@vieraa1429-fc3ue,2025-05-28T13:54:43Z,0,0,
@@vieraa1429-fc3ue iya yang Negeri...ini swasta bang,neutral,@yukimiyaq,2025-05-28T14:25:25Z,0,0,
"Ketua MK yg sekarang memang luar biasa bekerja sesuai hati nurani berni memutus hal""yg besar",positive,@Melatiklt,2025-05-28T05:07:55Z,0,3,
@@Melatiklt  masa ? Harusnya hanya orang miskin yang dapet beasiswa tidak mampu,negative,@muammar7410,2025-05-28T05:53:57Z,0,0,
Setuju...orang tidak mampu gratis tis..yg merasa mampu bayar..ini kykna negara hebat biayain rakyat...tp ujung2 nya boncos,negative,@KaniKankan,2025-05-28T06:14:59Z,0,0,
@@muammar7410 kenapa cuma yg miskin? pendidikan hak semua. kok cuma yg miskin???? apa definisi miskin? kalo yg menengah ke bawah gimana?,negative,@jbonk8797,2025-05-28T07:43:19Z,0,0,
Semoga terwujud niat baik nya membantu orang2 yg kurang mampu..,positive,@dikisugiharto2165,2025-05-28T05:04:16Z,7,1,
@@dikisugiharto2165 swasta lho ini bang.  mampu kah negara membayar sekolah swasta ?,negative,@AgilWantrilitasma,2025-05-28T23:39:52Z,0,0,
Apa mungkin sekolah swasta mau gratiskan..,negative,@SarosaSudadi,2025-05-28T05:03:26Z,4,0,
"Kalo gratis , kasi gaji guru guru yg layak disemua sekolah kususnya guru honor",neutral,@Alamnajwa,2025-05-28T04:54:16Z,3,2,
Kalo gru PNS  gak perlu  .yg di utamakan gru honorer / guru2 suasta yg gaji nya kecil .makasih mohon di perhatikan .,negative,@MarSidi-ew7ld,2025-05-28T05:07:22Z,2,0,
"Sepakatt.. jangan sampe sekolah gratis, jasa guru dan penyelenggara sekolah juga gratis.. terutama yg swasta & honorer ya 😢",negative,@kumakun8201,2025-05-28T07:37:49Z,0,0,
Siap-siap sekolah swasta mengalami kepala yang pusing,negative,@jokoprayitno723,2025-05-28T04:53:04Z,2,2,
"Wajib di tolak Enak aja di gratis kan ,,itu bangunan sekolah,gaji guru, peralatan belajar pakai biaya pribadi/Yayasan.
Kalau yg benar bayar dimuka SPP siswa ,,jangan di hutang,tau sendiri pemerintah bayar nya sulit menggugat nya kalau wanprestasi",negative,@Dunia2581,2025-05-28T06:02:36Z,2,0,
@Dunia2581 memang ini keputusan gak waras.,negative,@ogutogut7909,2025-05-28T06:57:04Z,1,0,
"bagus, harus gratis daripaud tk sd smp , dan seharusnya sampai sma gratis , dan biaya berobat bpjs juga harus gratis ,caranya ambil uang koruptor, pemerintah juga jangan jahaat kerjamasam denagn mapia pengusaha tambang  dan sawit, banyak penjahat maling di tambang dan sawit",negative,@muchopokito6546,2025-05-28T04:38:40Z,0,0,
"Putusannya sie Bagus, cuma pemerintah gak ada Dananya buat bayar murid masuk ke sekolah Swasta.Ngurusin SD negri aja udah mpot mpotan.",negative,@robertkusuma528,2025-05-28T04:31:04Z,1,4,
"​@@robertkusuma528 itu udah urusan pemerintah dan sekolah harus bertanggung jawab kan mereka yg butuh anak anak...

Kalo tidak suka pulangin aja, daripada orgtuanya ga bisa makan hanya gara gara sekolah bayar mahal banget",negative,@ShantykaDewi,2025-05-28T05:08:14Z,0,0,
​@@ShantykaDewingomong apa sih,negative,@Dunia2581,2025-05-28T05:59:43Z,0,0,
​@Dunia2581ngomong upin ipin lagi sekolah😂😂😂😂,neutral,@ShantykaDewi,2025-05-28T06:05:57Z,0,0,
"Iya bingung bacanya,kalau lagi masak jangan komen dulu 😂😂❤​@@ShantykaDewi",negative,@Dunia2581,2025-05-28T06:11:57Z,0,0,
Sekolah swasta mahal amat... Padahal aturanx sama,negative,@relawanmengajar5882,2025-05-28T04:28:45Z,3,2,
Swasta untuk yg mampu,neutral,@Dunia2581,2025-05-28T05:54:59Z,0,0,
"Swasta gurunya ga dibayar pemerintah (karena bukan PNS). Jadi ya wajar lebih mahal karena SPPnya anak2 buat ngebayar guru dan seluruh penyelenggara sekolah. Lagian sekolah swasta itu fasilitasnya banyak.. anak sy di swasta dapat makan siang (yg alhamdulillah selalu enak, sehat dan segar ga kaya vendor sebelah wkwk) dan ada fasilitas jemputan. Nah bayaran SPP buat biayain itu semua.. tapi mayan lah..",negative,@kumakun8201,2025-05-28T07:44:38Z,0,0,
Saya setuju  dg tidak pungut  biaya sekolah  SD  . SMP  . Maka yg tidakampu bisa sekolah . Mohon diawasi biaya2 yg tidak terduga yg membebani  wali murid  makasih .,positive,@MarSidi-ew7ld,2025-05-28T04:09:34Z,4,1,
"Lah emang gratis sekolah di SD SMP negeri ngaco lu,,itu yg dibahas sekolah swasta",negative,@Dunia2581,2025-05-28T05:50:46Z,0,0,
"pendidikan gratis ada dasar hukumnyauu no 20 tahun 2003. bettul gratis tanpa menambahkan kata untuk sekolah negeri. dalam pelaksannanya sejak tahun 2009 anngaran pendidikan di apbn 20% . negei swasta tetap bayaran. sma2 dpt bos bedanya swasta masih ada bayran, ada uang pangkal, uang bangunan seba bayarn sekolah negeri malah dilarang. jsutru mengntukan swasta.. ada diskriminasi seklah swsta lebh untung krn. jadi jgn blng pemerintah mengemaskan sklh salah besar. itu yg menggugat termasuk MK itu tidak paham pembiayaan pendiikan.",negative,@dedisupriadi-un3rp,2025-05-28T04:04:10Z,1,3,
"@@dedisupriadi-un3rp emang disekolah negeri gratis SPP tapi diganti dengan uang komite, sekolah gratis itu cuma omong kosong,para kepsek gak akan rela klo sekolah digratiskan.",negative,@cemblekananta3093,2025-05-28T06:09:08Z,0,0,
Sepertinya komen anda ini asbun.,negative,@ogutogut7909,2025-05-28T09:13:06Z,1,0,
"​@@cemblekananta3093 bukan ga rela tapi mau makan apa nanti pegawainya, gimana dengan pemeliharaan sekolah, biaya operasional sedangkan biaya daei pemerintah selalu telat....apalagi swasta yang dari awal harus pake biaya sendiri, kadang smape ngutang, klo bisa tanggung jawab sama pembiayaannya sih gpp, klo nggak, minta jatah ini itu, mendingan ga usah sekalian....nyusahin sekolah khususnya yang swasta",negative,@FM-YAZ,2025-05-28T10:53:19Z,0,0,
Betul bangsa mau naju harus tidak ada diskriminasi.. Anak pintar sampai tfidak,negative,@lilypujianti7790,2025-05-28T04:01:50Z,0,0,
"Alhamdullilah finally 9 tahun Free, mudah2-an tahun depan s/d S1 free dan diberikan Allowance utk yg S1 di Arab Saudi, bahkan Mhsw Asing yg ambil S2 di Arab Saudi mendapat fasilitas Tiket PP pulang ke Negaranya 2x setahun, istimewa Shodaqoh-nya. Kesehatan juga saatnya Free, mana ada Rakyat yg ingin Bodoh atau ingin tdk Sehat, drpd dikorupsi Ratusan Triliun. Bandingkan dgn Arab Saudi yg dominan hanya dari Minyak/Gas & Visa Entry LaluLintas Umroh/Haji, sdgkan disini Minyak/Gas; Tembaga; Timah; Kelapa Sawit; Bauksit; Batubara; Nikel; Emas; bahkan Uranium.",negative,@soemarsonosoem480,2025-05-28T03:31:54Z,1,0,
"Muridnya dibiayai, staff dan pengajar gimana? Belum lagi bila sekolah tsb masih ada kredit pembangunan fasilitas sekolah, harus ada solusinya, ditambah ada saja oknum pemerintah yg menyunat dana  bantuan pendidikan..",negative,@rahmatyanuardi6545,2025-05-28T03:30:42Z,3,3,
"yang penting dan utama sekolah gratis, untuk biaya staff dan pengajar monggo diskusi lagi",neutral,@K-드림랩,2025-05-28T05:56:24Z,0,0,
"wajar jika ada pungutan biaya karena guru swasta tidak ada yang PNS, namun pemerintah harus hadir memangkas biaya biaya yang tidak perlu atau dimungkinkan terlalu berat dan membebani org tua siswa , negara harus hadir untuk menangani ini, apakah mau disubsidi atau dengan cara apapun agar tidak ada pihak yng di rugikan, ini masih perlu diskusi yang panjang untuk pihak pemerintah dan swasta.",negative,@sabarudinnurse9242,2025-05-28T05:57:58Z,2,0,
​@@K-드림랩 sepertinya kamu asal komen.,negative,@ogutogut7909,2025-05-28T06:58:14Z,1,0,
SMAgratisin pak...sy ada anak sekolah 2 mo msk SMA,neutral,@hildawahyudihilda8904,2025-05-28T03:29:15Z,1,0,
bermutu untuk semua,positive,@SangajiBagusNugroho-mh9jp,2025-05-28T02:58:07Z,3,0,
"muridnya dibiayai , terus tenaga pendidiknya gimana yaaa...( swasta )",negative,@rahmathidayattardhy,2025-05-28T02:53:32Z,4,4,
"murid nya tetap bayar, tp yang bayarin pemerintah, jadi sekolah tetap mendapat penghasilan untuk menggaji guru nya..",negative,@kidscreativ,2025-05-28T03:04:20Z,1,0,
Betul itu......,negative,@sinyokedinten207,2025-05-28T05:52:13Z,0,0,
"​@@kidscreativbelajar dari BPJS, pemerintah ituu bayarnya luamaaa bangeetttt. Mudah2an nanti guru2 ga disuruh puasa 3 bulan dulu baru dapat gaji ya 😢",positive,@kumakun8201,2025-05-28T07:41:09Z,1,0,
"dapur MBG aja tdk d bayar,, sampe bangkrut",negative,@antonemen-uf7xm,2025-05-28T13:48:59Z,0,0,
"MK sekarang jadi institusi pembuat undang2, pada hal mestinya MK hanya merekomendasikan ke DPR dan pemerintah agar jenjang pendidikan dasar 9 tahun di gratiskan",negative,@user-zz4dw8eb2s,2025-05-29T14:48:35Z,0,0,
"Pemerintah pusat pura² ga tau atau memang ga tau. Dana bos itu pencairannya selalu terlambat dan itupun sekolah tidak menerimanya dgn full alias harus setor ke dinas persiswa sekian ribu utk sekolah² yg kategori besar. Blm lg setoran² lainnya. Itu membuat sekolah sulit melakukan aktivitas² yg membutuhkan dana dan jg bingung membuat SPJ krna aturan penggunaan dana  bos terlalu diatur.
Kepala sekolah hanya jadi sapi perahnya pejabat dinas P&K. Blm lg LSM dan wartawan yg seperti tikus yg selalu datang meminta uang. Dan klu tdk diberi mereka mengancam akan mengawasi sekolah dan memberitakan hal² yg tdk baik di sekolah itu.",negative,@putrasumatera7281,2025-05-29T14:31:17Z,0,0,
Wacana,negative,@barunabaruna9785,2025-05-29T13:49:09Z,0,0,
"sekolah negeri gratis masuknya, yang bayar itu seragamnya...bisa sampai jutaan harganya",negative,@AndyZulfikar-u1x,2025-05-29T13:32:33Z,0,0,
Swasta yg di kelola swasta apakah gratis ?,negative,@Rubianca29,2025-05-29T13:27:39Z,0,0,
Sekolahnya gratis seragam dan buku cetak bayar,neutral,@dewiasnani-n1i,2025-05-29T12:35:12Z,0,0,
"Alhamdulillah........ mudah2an dgn ada nya kptsan ini bs lbh mningkatkn mutu n kualitas pendidikan di Indonesia, n bnyk murid yg dr sosial ekonomi ke bwh bs jg merasakan n mndptkn pmddkn yg lyk n mampu ber prestasi, salut bgtttttttttttt2 dech",positive,@BungaCantikharum,2025-05-29T12:25:24Z,0,0,
Biasanya dari pemerintah udh digratiskan tapi pihak sekolah terutama oknum guru banyak yg nakal..,negative,@cut_hamzzi,2025-05-29T12:20:13Z,0,0,
Perasaan sudah gratis kok..,positive,@Rusdi-o2i,2025-05-29T10:43:16Z,0,0,
Berarti gaji guru HINORER di SD SMP Swasta dibayar oleh negara ya? Di sekolah negeri itu gurunya statusnya PNS sedang di swasta guru HONORER.,negative,@rindupakis6601,2025-05-29T10:38:36Z,0,0,
Berlomba-lomba menuju sawata yg favorit 😅😅😅,positive,@hanoko99,2025-05-29T10:06:15Z,0,0,
"Walau kayak g percaya,,tp klu n.bener ya alhamdulillah,,lumayam dpt potongan uang makan dan spp..tinggal bayar uamg gedung😁",positive,@PraktekDokterNungkulan-zj3pj,2025-05-29T10:00:28Z,0,0,
"Ngga ngaruh di daerahku,,, katanya gratis ttep aja bayar ini itu, dengan dalih Infaq, KEBUMEN",negative,@andihermawan9573,2025-05-29T09:41:53Z,0,0,
Khusus jakarta atau seluruh Indonesia,neutral,@Samsoelqsal,2025-05-29T09:38:20Z,0,0,
"Untuk negeri mgkn bisa gratis
Tapi kalau swasta kayaknya berat kalau gratis",negative,@putraasiajaya1002,2025-05-29T09:29:16Z,0,0,
"Terus solusi untuk biaya operasional / maintanance dll sekolah swasta, gimana.?",negative,@Semangat_yuks,2025-05-29T09:00:25Z,0,0,
"Yang ngiris juga terkait juknis pengelolaan dana sekolah (BOS), besaran gaji honorer dibatasi 20%. Sementara banyak sekolah masih terdapat guru HONORER,dan untuk sekolah kecil akan bergaji 300.000.
Sedangkan untuk sekolah besar masih mampu guru HONORER bergaji 750.000.

Kalau sekolah bisa digratiskan kenapa terjadi kesenjangan gaji guru honorer, dengan pembatasan 20% inilah penyebab gaji guru honorer rendah.

Idealnya karena sama sama guru honorer,diseluruh daerah ada keseragaman gaji honorer. Kerjanya sama, tapi gaji bervariasi sesuai kemampuan dana sekolah.

Masukan : harusnya pemerintah tetapkan gaji honorer sama di seluruh Indonesa misal 1.000.000 perbulan (dibiayai dari dana SEKOLAH).",negative,@ariendahenzo9189,2025-05-29T09:00:07Z,0,0,
Alhamdulillah ya Allah semoga bener keputusannya agar kami bisa terbantu tanpa hrs pusing memikirkan besarnya biaya sekolah anak2 Aamin YRA....🤲👍🙏🏻,positive,@rumyaisyah1415,2025-05-29T08:37:37Z,0,0,
"Alhamdulillah... 
Barakallahu Fiikum (Semoga Allah memberkahi kalian)🤲",positive,@HendroImam-l4e,2025-05-29T08:13:08Z,0,0,
"Kebijakan penghapusan SPP di sekolah swasta patut diapresiasi sebagai upaya pemerataan pendidikan. Namun, perlu dipahami bahwa banyak sekolah swasta yang belum mandiri dan masih menginduk ke sekolah negeri—mengandalkan SPP untuk biaya operasional . contoh kecil di kampung saya Dana BOS yang diterima sekolah  hanya 10%, dengan membebankan spp 50rb/bulan (itu pun masih banyak yg nunggak) jauh dari cukup menutupi kebutuhan. Akibatnya, penyelenggara sekolah harus terus 'nombok' demi mempertahankan kualitas layanan.  
Jika SPP dihapus tanpa kompensasi memadai, dikhawatirkan banyak sekolah swasta kecil justru kolaps atau kualitasnya semakin tertinggal. Pemerintah perlu mendata ulang kondisi riil sekolah swasta, memberikan afirmasi khusus (misalnya tambahan subsidi atau percepatan kemandirian), agar kebijakan ini tidak berujung pada penutupan sekolah atau beban ganda bagi orang tua lewat 'iuran sukarela' yang tidak transparan.",negative,@mangdodoe,2025-05-29T08:06:43Z,1,1,
"Yang ngiris juga terkait juknis pengelolaan dana sekolah (BOS), besaran gaji honorer dibatasi 20%. Sementara banyak sekolah masih terdapat guru HONORER,dan untuk sekolah kecil akan bergaji 300.000.
Sedangkan untuk sekolah besar masih mampu guru HONORER bergaji 750.000.

Kalau sekolah bisa digratiskan kenapa terjadi kesenjangan gaji guru honorer, dengan pembatasan 20% inilah penyebab gaji guru honorer rendah.

Idealnya karena sama sama guru honorer,diseluruh daerah ada keseragaman gaji honorer. Kerjanya sama, tapi gaji bervariasi sesuai kemampuan dana sekolah.

Masukan : harusnya pemerintah tetapkan gaji honorer sama di seluruh Indonesa misal 1.000.000 perbulan (dibiayai dari dana SEKOLAH).",negative,@ariendahenzo9189,2025-05-29T09:02:04Z,0,0,
di gepoknya di seragam gratis apaan ...tetep bayar dana komite ...boong aja gratis,negative,@royxtech,2025-05-29T07:42:11Z,0,0,
Semoga benar2 terlaksana,positive,@Chistina-k8q,2025-05-29T06:37:39Z,0,0,
"Yakin sekolah negri nggak mati? 
Sama2 gratis mending swasta dong, 😅",negative,@guru.magang,2025-05-29T06:36:50Z,0,0,
Di sekolah swasta garga mahal karena kualifikasi dan komoetensi gurunya pun bagus. Mereka layak digaji mahal. Makanta iuran biayanya mahal.,negative,@sitinurasifa2814,2025-05-29T06:26:28Z,0,0,
"TAI..kondisi di lapangan berbeda jauh..muncul istilah"" uang pembangunan,iuran bulanan,wajib beli buku paket..",negative,@RayaMercury,2025-05-29T06:12:08Z,0,0,
"SD gratis,SMP bayar,kecuali minta keterangan org miskin baru gratis,itu fakta dilapangan",negative,@JuwandaJuwanda-b2z,2025-05-29T06:08:28Z,0,0,
"Mulai kapan ni gratis sekolah SD swasta,Uda mulai pendaftaran ini",neutral,@JuwandaJuwanda-b2z,2025-05-29T06:06:52Z,0,0,
Sehat sehat pak presiden ko pak Prabowo.,positive,@JulyasmanPutra,2025-05-29T06:01:14Z,0,0,
"Swasta mana ada gertis,minimal dikurangi lah SPP swasta jngan gede2",negative,@NicholasGanteng03,2025-05-29T05:57:43Z,0,0,
Beneran gk nich sekolah di SD tempat anak aku aja bayar SPP nya hampir 400rb per bulan,neutral,@Ainiwira,2025-05-29T05:18:21Z,0,0,
"Kl SD SMP dari dulu udah gatis, kecuali sekolah swasta, yg hrs di gatiskan skrg ini SMA",neutral,@azissusilo9325,2025-05-29T04:42:55Z,0,0,
"Urus dulu sekolah negeri , jangan urus sekolah swasta",negative,@dodol8742,2025-05-29T04:04:32Z,0,0,
"Gratis? Anda Seakan-akan Menghayal klo NKRI akan dituruni Salju selama 10 hari di seluruh Wilayah nya!!!
😂😂😂😂😂😂",negative,@AhmadBukhari-e1h,2025-05-29T03:06:18Z,3,0,
"GRATIS???HOAX!!!!!.... 

4 ORANG ANAK KMI SEKOLAH SWASTA SEMUANYA MEMBAYAR SAMPAI SAAT INI!!!!",negative,@AhmadBukhari-e1h,2025-05-29T02:59:52Z,1,0,
Alhmdllh..klo memng benar,positive,@Ponaer,2025-05-29T02:53:11Z,0,0,
Apakah untuk pendaftaran  Sekolah Dasar sekarang bisa di nyatakan GRATIS??,neutral,@DuniaRenovasi-k4o,2025-05-29T02:34:10Z,0,0,
"MK lebih beradab, lebih membela rakyat, dari pada DPR yang selalu joget joget, membela kepentingan ketua umumnya.😂 Indonesia memang hebat, selalu ada malaikat.",positive,@muhamadalifipipin,2025-05-29T02:25:25Z,0,0,
Terus yang bayar gaji guru swasta siapa mau yayasan jika spp gratis mikir donk pejabat jangan asal ngomong,negative,@Ardiansyah-u1f,2025-05-29T02:10:16Z,0,0,
"Sekolah swasta gratis apa disubsidi siapa ini nanti guru gurunya, sekolah gratis lha biaya dari mana kan jer basuki mawa bea",negative,@martinusdwiriswanto8766,2025-05-29T02:00:21Z,0,0,
"Gimana tahun 2025 ini anak saya udah masuk sekolah Seswasta harinya kami bayar tapi kami nggak mampu lagi biaya anak kami sekolah Seswasta ini tolong di perhatian dan di sesedikit,",negative,@BoyHot-s6g,2025-05-29T01:44:18Z,1,0,
Setuju...smua org tua pasti berharap yg lebih baik❤,positive,@Yuliana-w3m9i,2025-05-29T01:41:00Z,0,0,
Makan gratis itu tangung jawab orang tuanya bukan negara,negative,@FauziahOfficial,2025-05-29T01:11:58Z,0,0,
Harusnya dari dulu mencerdaskan kehidupan bangsa tugas negara,negative,@FauziahOfficial,2025-05-29T01:09:28Z,0,0,
"Anggaran negara jebol 
Karna swasta bayaran uang sekolah aja minimal 350 rbu/bulan 
Ada yg bayran uang sekolah smp jutaan",negative,@lsseptian20,2025-05-29T00:26:46Z,0,0,
Apakah sanksi bagi sekolah yg melanggar? Sebaiknya bagi sekolah yg melanggar dana BOS wajib dihentikan,negative,@hockiesallmark1768,2025-05-29T00:04:16Z,0,0,
"Alhamdulillah, semoga sukses dan nyata dilaksanakan",positive,@imasrokayah2084,2025-05-28T23:57:49Z,0,0,
SMA N 1 di kampung km bayar uang sekolah,neutral,@KotaPadang-z4o,2025-05-28T23:29:15Z,0,0,
"Terdengar bagus, semoga terealisasikan..",positive,@mancingoke8074,2025-05-28T23:04:47Z,0,0,
"Saya setuju untuk sekolah szasta di gratiskan saya orang tua yg anaknya sekolhm di szasta sangat berat,tidak selalu ekonomi orang tua perekonomianya stabil bisa membayar kaya saya sedang d coba perekonomianya sekarang punya tunggakan 11juta,pak presiden mudah mudah ter realisasikan untuk sekolah gratis",positive,@NofiLestari-n5m,2025-05-28T23:04:19Z,1,0,
"Imposible...
Boleh di i cros cek di lapangan berbeda",neutral,@AlEx-lz3gg,2025-05-28T23:03:52Z,0,0,
Klo gak korup bisa tuh dilaksanakan.,neutral,@herimahinda2859,2025-05-28T22:53:52Z,0,0,
"Bukannya selama ini SD SD. SMA digratiskan?. Apa sejak jokowi berkuasa sekolahan harus bayar lagi, untuk membiayai bansos yg telah banyak dikorupsi itu.",negative,@Hasanusi-kh2id,2025-05-28T22:38:21Z,0,0,
